text_id	sp_code	lang	sentence	(word)	(rus)	gloss	form	p	atr	ep	clause	seq_nr	comment
t4	mish4	Tsakhur	68	wo-d-um-mɨ	быть	v=npl=a-pl	atr_present	other	af		quote	62	
t4	mish4	Tsakhur	68	qoˁq-a-xeː	красть	npl.v-ipf-cond2	sconverb	other	naf		dependent	62	
t6	mish4	Tsakhur	68	k’ʲaʔ-a-n	класть	v-ipf-a	atr_present	other	af		conversation	66	
t6	mish4	Tsakhur	68	gi=d=akːʷar-an	накрывать	4=v.ipf-a	atr_present	other	af		conversation	66	
t6	mish4	Tsakhur	68	qaːʔ-a-ni	чинить	3.v-ipf-aobl	participle	other	ptcp		dependent	66	
t6	mish4	Tsakhur	68	alʲaʔ-iːn	строить	4.v.pf-a	participle	other	ptcp		dependent	66	
t6	mish4	Tsakhur	68	wo=d	быть	v=4	present	other	naf		conversation	66	
b8	kvan3	Bagvalal	69			m=v=m=conv	converb	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	69			v-v-caus m=v	preterite	pst	NA	NA	main line	48	perhaps a pluperfect?
b8	kvan3	Bagvalal	69			m=v=m=conv m=v	preterite_pluperfect	other	NA	NA	main line	48	
t3	mish4	Tsakhur	69	ačmiš-haʔ-u	открыть-делать	v-4.v-pf	aorist	pst	naf		main line	61	
t3	mish4	Tsakhur	69	qɨʁč’-u-na	выходить	1.v-pf-aa	atr_aorist	pst	af		main line	61	
t3	mish4	Tsakhur	69	alʲa=p’=t’-u	брать	3=v-pf	converb	other	naf		dependent	61	
t3	mish4	Tsakhur	69	hi=r=xɨr-iːnɢaˁ	доходить	1=v.pf-a-temp1	sconverb	other	naf		dependent	61	
t4	mish4	Tsakhur	69	ho=p’=t’ul	вести.за.уздечку	3.v.pf	aorist	pst	naf		main line	62	
t4	mish4	Tsakhur	69	a=r=k’ɨn-na	уходить	1=v.pf-aa	atr_aorist	pst	af		main line	62	
t4	mish4	Tsakhur	69	mat-xa	удивляться-стать	v-1.v.pf	converb	other	naf		dependent	62	
t6	mish4	Tsakhur	69	ɢiːsan deš-in	спать не.быть	4.v.ipf neg.cop-a	atr_present	other	af		conversation	66	
t6	mish4	Tsakhur	69	qaːʔa-jeː	чинить	3.v-q1	present	other	naf		conversation	66	
t6	mish4	Tsakhur	69	dura-qi=w=xa-jnɢaˁ	мокрый-стать	adj-3=v.pf-temp1	sconverb	other	naf		dependent	66	
b8	kvan3	Bagvalal	70			v	infinitive	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	70			n=v	preterite	pst	NA	NA	main line	48	
t3	mish4	Tsakhur	70	ɨxa-jn-ki	стать	4.v.pf-a-ki	atr_aorist	pst	af		main line	61	perhaps nonfinite?
t3	mish4	Tsakhur	70	ix-es-ɨn	стать	4.v-pot-a	atr_infinitive	other	af		dependent	61	
t6	mish4	Tsakhur	70	wo=d=un	быть	v=4=a	atr_present	other	af		conversation	66	
t6	mish4	Tsakhur	70	ɢalʲaʔ-a-n	класть	4.v-ipf-a	participle	other	ptcp		dependent	66	
b8	kvan3	Bagvalal	71			m=v=conv	converb	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	71			v=m=conv	converb	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	71			v + v.msd.inter	masdar	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	71			m=v.msd-obl-erg	masdar	other	NA	NA	non-clausal	48	
b8	kvan3	Bagvalal	71			n=v + n=v	preterite	pst	NA	NA	main line	48	
t3	mish4	Tsakhur	71	ɨxa	стать	4.v.pf	aorist	pst	naf		main line	61	
t3	mish4	Tsakhur	71	išlemiš-ex-e	работать-стать	v-4.v-ipf	present	other	naf		unknown	61	
t6	mish5	Tsakhur	71	it’iːq’an-am-mɨ	прилипать	npl.v.ipf-a-pl	atr_present	other	af		conversation	66	
t6	mish5	Tsakhur	71	hɨˁsab-aːʔ-a	считать-делать	v-3.v-ipf	present	other	naf		conversation	66	
t6	mish5	Tsakhur	71	ɨxʲ-eː	стать	4.v-cond1	sconverb	other	naf		dependent	66	
b8	kvan3	Bagvalal	72			v=n=conv	converb	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	72			v-ms.pot.inf	infinitive	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	72			n=v=n=conv n=v=part.n	participle	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	72			v-caus	preterite	pst	NA	NA	main line	48	
t3	mish4	Tsakhur	72	gʲuʔur	садиться	1.v.pf	aorist	pst	naf		main line	61	
t3	mish4	Tsakhur	72	a=r=k’ɨn-na	уходить	1=v.pf-aa	atr_aorist	pst	af		main line	61	
t3	mish4	Tsakhur	72	oˁtmiš-xa	уходить-стать	v-1.v.pf	converb	other	naf		dependent	61	
t6	mish4	Tsakhur	72	ac’a wo=d=un	знать быть	4.v v=4=a	af_durative	other	af	nep	conversation	66	
t6	mish4	Tsakhur	72	haʔ-a-m-mɨ	делать	npl.v-ipf-a-pl	atr_present	other	af		conversation	66	
t6	mish4	Tsakhur	72	iːkar-as	ходить	4.v-pot	infinitive	other	naf		dependent	66	
t6	mish4	Tsakhur	72	haʔ-a	делать	npl.v-ipf	present	other	naf		conversation	66	
t6	mish4	Tsakhur	72	k’ʲaʔ-as-se	настилать	4.v-pot-temp2	sconverb	other	naf		dependent	66	
b8	kvan3	Bagvalal	73			hpl=v=hpl	preterite	pst	NA	NA	main line	48	
t3	mish4	Tsakhur	73	a=w=χ-iːm-mɨ	оставаться	hpl=v.pf-a-pl	atr_aorist	pst	af		main line	61	
t3	mish4	Tsakhur	73	gikːʲ-iːm-mɨ	стряхивать	npl.v.pf-a-pl	participle	other	ptcp		non-clausal	61	
t6	mish4	Tsakhur	73	ɢadže-jm-mɨ	видеть	npl.v.pf-a-pl	atr_aorist	pst	af		conversation	66	
b8	kvan3	Bagvalal	74			v	infinitive	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	74			v=part.n	participle	other	NA	NA	non-clausal	48	
b8	kvan3	Bagvalal	74			v=part.n	participle	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	74			v-caus.part=n	participle	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	74			v-ipf-part=hpl n=v=hpl	preterite_habitual	other	NA	NA	comment	48	
b8	kvan3	Bagvalal	74			v-ms.pot-cond	sconverb	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	74			v-ms.pot-cond	sconverb	other	NA	NA	dependent	48	
t3	mish4	Tsakhur	74	w=ukːu	уносить	3=v.pf	aorist	pst	naf		quote	61	
t3	mish4	Tsakhur	74	a=p’=k’ɨn	уходить	3=v.pf	aorist	pst	naf		quote	61	
t3	mish4	Tsakhur	74	iwho-jn	говорить	v.pf-a	atr_aorist	pst	af		main line	61	
t6	mish4	Tsakhur	74	c’ɨc’-aʔ-a-m-mɨ	тянуть-делать	v-npl.v-ipf-a-pl	atr_present	other	af		conversation	66	
t6	mish4	Tsakhur	74	aˁlʲhaː-s-di-meːgɨ	идти	v-pot-aobl-lim	atr_sconverb	other	af		dependent	66	
t6	mish4	Tsakhur	74	aˁlhaː-s	идти	4.v-pot	infinitive	other	naf		dependent	66	
t6	mish4	Tsakhur	74	haʔ-a	делать	npl.v-ipf	present	other	naf		conversation	66	
b8	kvan3	Bagvalal	75			hpl=v=hpl	preterite	pst	NA	NA	main line	48	
t3	mish4	Tsakhur	75	madžbɨr-e=b=xa	быть.должным-стать	v-hpl=v.pf	aorist	pst	naf		main line	61	
t3	mish4	Tsakhur	75	h-idʲ-aʔ-u	делать	neg-4.v-pf	converb	other	naf		dependent	61	
t3	mish4	Tsakhur	75	oˁtmiš-xa	уходить-стать	v-1.v.pf	converb	other	naf		dependent	61	
t3	mish4	Tsakhur	75	ɢajkː=ɨ wo=r	отпускать быть	2.v-pf v=2	naf_perfect	pf	naf	ep	main line	61	
t3	mish4	Tsakhur	75	a=r=k’ɨn-o=r	уходить-быть	1=v.pf-v=1	naf_perfect	pf	naf	ep	main line	61	
t6	mish4	Tsakhur	75	q’abɨlʲ haʔ-iːn-ne	одобрять делать	v 4.v.pf-a-q2	atr_aorist	pst	af		conversation	66	
t6	mish4	Tsakhur	75	haʔ-in	делать	4.v.pf-a	participle	other	ptcp		dependent	66	
b8	kvan3	Bagvalal	76			v=m=conv	converb	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	76			v.ipf-part=n	participle	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	76			n=v-part=n	participle	other	NA	NA	non-clausal	48	
b8	kvan3	Bagvalal	76			n=v-part=n	participle	other	NA	NA	non-clausal	48	
b8	kvan3	Bagvalal	76			n=v	preterite	pst	NA	NA	main line	48	
b8	kvan3	Bagvalal	76			hpl=v-caus=hpl	preterite	pst	NA	NA	main line	48	
b8	kvan3	Bagvalal	76			m=v	preterite	pst	NA	NA	main line	48	
t3	mish4	Tsakhur	76	χabar-o=b=xe haːʔ-a	рассказ-быть делать	noun.3-v=3=hab 3.v-ipf	habitual	other	naf		comment	61	durative habitual?
t6	mish5	Tsakhur	76	iwho	говорить	v.pf	aorist	pst	naf		main line	66	
t6	mish5	Tsakhur	76	a=dʲ=iː-n	приходить	4=v.pf-a	participle	other	ptcp		non-clausal	66	
t6	mish5	Tsakhur	76	ilʲaːkʲ-iːnɢaˁ	смотреть	hpl.v.pf-temp1	sconverb	other	naf		dependent	66	
t6	mish5	Tsakhur	76	aːq-iːnɢaˁ	открывать	4.v.pf-temp1	sconverb	other	naf		dependent	66	
b8	kvan3	Bagvalal	77			m=v=m=conv	converb	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	77			v=n=conv	converb	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	77			v-caus.pot.imp-re-di	imperative	other	NA	NA	quote	48	
b8	kvan3	Bagvalal	77			v	preterite	pst	NA	NA	main line	48	
b8	kvan3	Bagvalal	77			v	preterite	pst	NA	NA	main line	48	
t6	mish4	Tsakhur	77	q’abɨlʲ-aʔ-iːn	одобрять-делать	v-4.v.pf-a	atr_aorist	pst	af		comment	66	
b8	kvan3	Bagvalal	78			m=v=m=conv	converb	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	78			v.ipf-part=m=di	participle	other	NA	NA	quote	48	
b8	kvan3	Bagvalal	78			v	preterite	pst	NA	NA	main line	48	
t6	mish5	Tsakhur	78	q’abɨlʲ-a-iːn	одобрять-делать	v-4.v.pf-a	atr_aorist	pst	af		comment	66	
t6	mish5	Tsakhur	78	iwho-jn	говорить	v.pf-a	atr_aorist	pst	af		comment	66	
b8	kvan3	Bagvalal	79			v=m=conv	converb	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	79			npl=v-ipf.inf	infinitive	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	79			v	preterite	pst	NA	NA	main line	48	
b8	kvan3	Bagvalal	79			n=v-rala-di-la	preterite	pst	NA	NA	quote	48	
t6	mish5	Tsakhur	79	iwho	говорить	v.pf	aorist	pst	naf		main line	66	
t6	mish5	Tsakhur	79	iwho	говорить	v.pf	aorist	pst	naf		main line	66	
t6	mish5	Tsakhur	79	w=ac’a-w=x-es	знать-стать 	3=v-3=v-pot	infinitive	other	naf		dependent	66	
t6	mish5	Tsakhur	79	ɨkːan	быть.нужным	1.v.ipf	present	other	naf		quote	66	
t6	mish5	Tsakhur	79	w=ukːan	быть.нужным	3=v.ipf	present	other	naf		quote	66	
b8	kvan3	Bagvalal	80			m=v.imp	imperative	other	NA	NA	quote	48	
b8	kvan3	Bagvalal	80			m=v.imp	imperative	other	NA	NA	quote	48	
b8	kvan3	Bagvalal	80			n=v-part=n	participle	other	NA	NA	non-clausal	48	
b8	kvan3	Bagvalal	80			v-neg-part=n=loc.lat-di	participle	other	NA	NA	unknown	48	
b8	kvan3	Bagvalal	80			v	preterite	pst	NA	NA	main line	48	
b8	kvan3	Bagvalal	80			v=part.n=temp	sconverb	other	NA	NA	dependent	48	
t6	mish4	Tsakhur	80	h-im-aːdʒ-e	сохранять	prh-4.v-ipf	prohibitive	other	naf		quote	66	
b8	kvan3	Bagvalal	81			v-ipf-conv cop=part.n	participle	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	81			cop-raso-m	present	other	NA	NA	main line	48	
b8	kvan3	Bagvalal	81			hpl=v=hpl	preterite	pst	NA	NA	main line	48	
b8	kvan3	Bagvalal	81			hpl=v=hpl	preterite	pst	NA	NA	main line	48	
t6	mish4	Tsakhur	81	wo=d=un	быть	v=4=a	atr_present	other	af		comment	66	
b8	kvan3	Bagvalal	82			m=v	preterite	pst	NA	NA	main line	48	
t6	mish5	Tsakhur	82	oˁtmiš-i=w=xa	уходить	v-hpl=v.pf	aorist	pst	naf		main line	66	
t6	mish5	Tsakhur	82	idʲ-o=t=xun	кушать	neg-4=v.pf	aorist	pst	naf		main line	66	
t6	mish5	Tsakhur	82	iwho	говорить	v.pf	aorist	pst	naf		main line	66	
t6	mish5	Tsakhur	82	aˁlhaː-nɢaˁ	уходить	v.ipf-temp1	sconverb	other	naf		dependent	66	
b8	kvan3	Bagvalal	83			n=v-pot-abo-m	categorical_affirmative	other	NA	NA	comment	48	
b8	kvan3	Bagvalal	83			n=v=part.n	participle	other	NA	NA	dependent	48	
t6	mish5	Tsakhur	83	iwho-jn	говорить	v-a	atr_aorist	pst	af		main line	66	
b23	kvan9	Bagvalal	84			cop	present	other	NA	NA	first	37	past translation
b8	kvan3	Bagvalal	84			hpl=v-imp-rala-di	imperative	other	NA	NA	quote	48	
b8	kvan3	Bagvalal	84			n=v-pot.inf	infinitive	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	84			v	preterite	pst	NA	NA	main line	48	
t6	mish5	Tsakhur	84	iwho=da	говорить	v.pf=adv.4	adv_converb	other	naf		dependent	66	adverbialized form used as converb, specific to this speaker
t6	mish5	Tsakhur	84	d-exa-na	стать	neg-1.v.pf-aa	atr_aorist	pst	af		main line	66	
t6	mish5	Tsakhur	84	q’abɨlʲ-d-exa-na	нравиться-стать	v-neg-1.v.pf-aa	atr_aorist	pst	af		main line	66	
b23	kvan9	Bagvalal	85			m=v-ipf-conv	converb	other	NA	NA	dependent	37	
b23	kvan9	Bagvalal	85			v-caus=n=conv	converb	other	NA	NA	dependent	37	
b23	kvan9	Bagvalal	85			cop	present	other	NA	NA	main line	37	
b23	kvan9	Bagvalal	85			v-part=n=temp	sconverb	other	NA	NA	dependent	37	
b8	kvan3	Bagvalal	85			n=v=n=conv cop-rala	perfect	pf	NA	NA	quote	48	
b23	kvan9	Bagvalal	86			cop	present	other	NA	NA	main line	37	
b23	kvan9	Bagvalal	86			v	preterite	pst	NA	NA	quote	37	
b8	kvan3	Bagvalal	86			v-pot.inf	infinitive	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	86			m=v-ms.pot.inf	infinitive	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	86			v-ms.ipf-conv cop-rala	present	other	NA	NA	quote	48	
b23	kvan9	Bagvalal	87			cop	present	other	NA	NA	main line	37	past translation
b23	kvan9	Bagvalal	87			n=v-di	preterite	pst	NA	NA	quote	37	
b8	kvan3	Bagvalal	87			v-ipf-part=npl	participle	other	NA	NA	non-clausal	48	
b8	kvan3	Bagvalal	87			npl=v-ipf-part=npl	participle	other	NA	NA	non-clausal	48	
b8	kvan3	Bagvalal	87			cop v-caus=npl=conv	perfect	pf	NA	NA	main line	48	
b8	kvan3	Bagvalal	87			hpl=v=hpl	preterite	pst	NA	NA	main line	48	
b8	kvan3	Bagvalal	87			n=v	preterite	pst	NA	NA	main line	48	
t5	mish5	Tsakhur	87	ac’a wo=d=un	знать быть	4.v v=4=a	af_durative	other	af	nep	comment	63	
t5	mish5	Tsakhur	87	ɨxa deš	стать не.быть	4.v.pf neg.cop	aorist	pst	naf		comment	63	
t5	mish5	Tsakhur	87	ɢale=p=č-u	оставлять	3=v-pf	aorist	pst	naf		comment	63	
t5	mish5	Tsakhur	87	ɢale=p=č-u	оставлять	3=v-pf	aorist	pst	naf		comment	63	
t5	mish5	Tsakhur	87	alʲat’-u	брать	4.v-pf	aorist	pst	naf		comment	63	
t5	mish5	Tsakhur	87	qiwo deš-in	отдавать не.быть	v.pf neg.cop-a	atr_aorist	pst	af		comment	63	
t5	mish5	Tsakhur	87	gi=w=ʔur-iːn	садиться	hpl=v.pf-a	participle	other	ptcp		non-clausal	63	
t5	mish5	Tsakhur	87	o=t=xana-n	кушать	4=v.ipf-a	participle	other	ptcp		non-clausal	63	
b23	kvan9	Bagvalal	88			n=v-ipf-fut.neg-re	future	other	NA	NA	quote	37	
b23	kvan9	Bagvalal	88			v	preterite	pst	NA	NA	main line	37	
b8	kvan3	Bagvalal	88			v-pot.inf	infinitive	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	88			v-part=n	participle	other	NA	NA	non-clausal	48	
b8	kvan3	Bagvalal	88			n=v-neg-part=n	participle	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	88			n=v	preterite	pst	NA	NA	main line	48	find construction
t5	mish5	Tsakhur	88	he=p=χ-iːm-mɨ	убегать	hpl=v-pf-a-pl	atr_aorist	pst	af		first	63	
t5	mish5	Tsakhur	88	a=w=χʷ-iːm-mɨ	оставаться	hpl=v-pf-a-pl	atr_aorist	pst	af		main line	63	
t5	mish5	Tsakhur	88	a=t’=k’ɨn-ni	уходить	npl=v.pf-aobl	atr_aorist	pst	af		main line	63	
t5	mish5	Tsakhur	88	gʲa=p’=t’ʷ-iːm-mɨ	убивать	hpl=v.pf-a-pl	atr_aorist	pst	af		main line	63	
b23	kvan9	Bagvalal	89			n=v-pot.imp-re	imperative	other	NA	NA	quote	37	
b23	kvan9	Bagvalal	89			v-part=n=re	participle	other	NA	NA	quote	37	
b23	kvan9	Bagvalal	89			v-di	preterite	pst	NA	NA	quote	37	
b8	kvan3	Bagvalal	89			v-ipf-conv n=v.msd-obl-erg	masdar	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	89			npl=v v npl=v=npl=conv	preterite_pluperfect	other	NA	NA	main line	48	
t5	mish6	Tsakhur	89	NA	NA	NA	NA	NA			conversation	NA	
b23	kvan9	Bagvalal	90			v=m=conv	converb	other	NA	NA	dependent	37	
b23	kvan9	Bagvalal	90			m=v-ms.pot.inf-ra-di-la	infinitive	other	NA	NA	dependent	37	
b23	kvan9	Bagvalal	90			m=v	preterite	pst	NA	NA	main line	37	
b8	kvan3	Bagvalal	90			v=n=conv	converb	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	90			n=v=part.n	participle	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	90			n=v n=v	preterite	pst	NA	NA	main line	48	find construction
b8	kvan3	Bagvalal	90			n=v=hpl=ipf-part=n=temp	sconverb	other	NA	NA	dependent	48	
t5	mish5	Tsakhur	90	ac’a deš	знать не.быть	4.v neg.cop	present	other	naf		conversation	NA	
b23	kvan9	Bagvalal	91			v=m=conv	converb	other	NA	NA	dependent	37	
b23	kvan9	Bagvalal	91			m=v=m=conv	converb	other	NA	NA	dependent	37	
b23	kvan9	Bagvalal	91			m=v-ant1-la cop	unknown	other	NA	NA	main line	37	specialized converb with a copula, meaning is finite past
b8	kvan3	Bagvalal	91			n=v=part.npl	participle	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	91			npl=v v-caus=npl=conv	preterite_pluperfect	other	NA	NA	main line	48	find construction
t5	mish5	Tsakhur	91	i=w=iːkar wo=b=ɨm-mɨ	ходить быть	hpl=v.ipf v=hpl=a-pl	af_durative	other	af	nep	comment	63	
t5	mish5	Tsakhur	91	awajk-ɨ deš-da	находить не.быть	1.v-pf neg.cop-aa	atr_aorist	pst	af		comment	63	
t5	mish5	Tsakhur	91	gʲa=p’=k’-u	искать	hpl=v-pf	converb	other	naf		dependent	63	
b23	kvan9	Bagvalal	92			n=v-pot.inf	infinitive	other	NA	NA	dependent	37	
b23	kvan9	Bagvalal	92			v	preterite	pst	NA	NA	main line	37	
b23	kvan9	Bagvalal	92			m=v-q-re	preterite	pst	NA	NA	quote	37	
b23	kvan9	Bagvalal	92			n=v-q-re	preterite	pst	NA	NA	quote	37	
b23	kvan9	Bagvalal	92			f=v-neg-q-re	preterite	pst	NA	NA	quote	37	
b8	kvan3	Bagvalal	92			n=v-neg	preterite	pst	NA	NA	main line	48	find construction
t5	mish5	Tsakhur	92	gʲa=p’=t’-u	убивать	hpl=v.pf	aorist	pst	naf		comment	63	
t5	mish5	Tsakhur	92	qa=b=ɨ	привозить	hpl=v.pf	aorist	pst	naf		comment	63	
t5	mish5	Tsakhur	92	ejx-e	стать	npl.v-ipf	present	other	naf		comment	63	
t5	mish5	Tsakhur	92	ac’a deš	знать не.быть	4.v neg.cop	present	other	naf		comment	63	
b23	kvan9	Bagvalal	93			n=v-ipf-conv cop=part.m	participle	other	NA	NA	quote	37	
b23	kvan9	Bagvalal	93			n=v=part.n	participle	other	NA	NA	quote	37	
b8	kvan3	Bagvalal	93			n=v=part.n=obl-ad	participle	other	NA	NA	non-clausal	48	
b8	kvan3	Bagvalal	93			v	preterite	pst	NA	NA	main line	48	
b8	kvan3	Bagvalal	93			n=v-ipf-part=n n=v-pot-fut1-rala	unknown	other	NA	NA	quote	48	find construction
t5	mish6	Tsakhur	93	wo=d=niː	быть	v=npl=em2	present	other	naf		conversation	NA	past translation
b23	kvan9	Bagvalal	94			m=v.imp-ra-di	imperative	other	NA	NA	quote	37	
b23	kvan9	Bagvalal	94			m=v-pot.inf	infinitive	other	NA	NA	dependent	37	
b23	kvan9	Bagvalal	94			m=v=part.m=sup.lat	participle	other	NA	NA	quote	37	
b23	kvan9	Bagvalal	94			m=v-ipf-part=m=re	participle	other	NA	NA	quote	37	
b23	kvan9	Bagvalal	94			v	preterite	pst	NA	NA	main line	37	
b8	kvan3	Bagvalal	94			n=v-pot.imp-rala	imperative	other	NA	NA	quote	48	
b8	kvan3	Bagvalal	94			adj=n=conv neg.cop-rala	perfect	pf	NA	NA	quote	48	
b8	kvan3	Bagvalal	94			v-ms.ipf-conv cop-rala	present	other	NA	NA	quote	48	
t5	mish5	Tsakhur	94	hi=r=xɨr deš-diː	доходить не.быть	1=v.pf neg.cop-em2	aorist	pst	naf		conversation	NA	
t5	mish5	Tsakhur	94	wo=d	быть	v=npl	present	other	naf		conversation	NA	past translation
b23	kvan9	Bagvalal	95			npl=v-msd-obl-gen	masdar	other	NA	NA	dependent	37	
b23	kvan9	Bagvalal	95			m=v-ipf-part=m	participle	other	NA	NA	main line	37	
b23	kvan9	Bagvalal	95			v-caus.part=npl	participle	other	NA	NA	non-clausal	37	
b23	kvan9	Bagvalal	95			n=v-neg-part=n	participle	other	NA	NA	main line	37	
b23	kvan9	Bagvalal	95			cop-q-di	present	other	NA	NA	quote	37	
b8	kvan3	Bagvalal	95			n=v	preterite	pst	NA	NA	main line	48	
b8	kvan3	Bagvalal	95			n=v	preterite	pst	NA	NA	main line	48	
t5	mish5	Tsakhur	95	w=uxa-jm-mɨ	стать	hpl=v.pf-a-pl	atr_aorist	pst	af		main line	63	
t5	mish5	Tsakhur	95	kečmiš-xa-j-ni	умирать-стать	v-1.v.pf-msd-aobl	atr_masdar	other	af		dependent	63	
t5	mish5	Tsakhur	95	bastur-aʔ-iː-l-e	хоронить-делать	v-1.v.pf-msd.obl-sup-el	masdar	other	naf		dependent	63	
b23	kvan9	Bagvalal	98			m=v	preterite	pst	NA	NA	first	38	
b23	kvan9	Bagvalal	98			f=v	preterite	pst	NA	NA	quote	38	
b23	kvan9	Bagvalal	98			f=v-part=n=temp	sconverb	other	NA	NA	dependent	38	
b23	kvan9	Bagvalal	99			cop	present	other	NA	NA	main line	38	
b23	kvan9	Bagvalal	99			cop-rala	present	other	NA	NA	quote	38	
b23	kvan9	Bagvalal	100			f=v-pot-abi-rala	future	other	NA	NA	quote	38	categorical affirmative
b23	kvan9	Bagvalal	100			f=v-ms.pot.inf	infinitive	other	NA	NA	dependent	38	
b23	kvan9	Bagvalal	100			f=v-part=n=temp	sconverb	other	NA	NA	dependent	38	
b8	kvan6	Bagvalal	100			n=v n=v-pot-fut1-gora	future	other	NA	NA	main line	49	find construction
b8	kvan6	Bagvalal	100			n=v-neg-part=n	participle	other	NA	NA	non-clausal	49	
b8	kvan6	Bagvalal	100			m=v-caus=m=conv cop	perfect	pf	NA	NA	first	49	
b23	kvan3	Bagvalal	101			n=v	preterite	pst	NA	NA	first	39	
b8	kvan6	Bagvalal	101			n=v-ipf-fut.neg	future	other	NA	NA	comment	49	
b8	kvan6	Bagvalal	101			v-pot.imp-ra-di	imperative	other	NA	NA	quote	49	
b8	kvan6	Bagvalal	101			v=n=conv cop	perfect	pf	NA	NA	main line	49	
b8	kvan6	Bagvalal	101			n=v-ipf-conv n=v=n=conv cop	perfect_imperfect	other	NA	NA	main line	49	
b23	kvan3	Bagvalal	102			v.imp-rala	imperative	other	NA	NA	quote	39	
b23	kvan3	Bagvalal	102			n=v	preterite	pst	NA	NA	main line	39	
b23	kvan3	Bagvalal	102			v	preterite	pst	NA	NA	quote	39	
b8	kvan6	Bagvalal	102			v-pot-fut1-ra-di	future	other	NA	NA	quote	49	
b8	kvan6	Bagvalal	102			v=n=conv cop	perfect	pf	NA	NA	main line	49	
b8	kvan6	Bagvalal	102			neg.cop-re	present	other	NA	NA	quote	49	
b23	kvan3	Bagvalal	103			n=v	preterite	pst	NA	NA	main line	39	
b23	kvan3	Bagvalal	103			v-ra-di	preterite	pst	NA	NA	quote	39	
b8	kvan6	Bagvalal	103			m=v-ms.ipf-conv	converb	other	NA	NA	dependent	49	
b8	kvan6	Bagvalal	103			v-pot-fut1-ra-di	future	other	NA	NA	quote	49	
b8	kvan6	Bagvalal	103			m=v-ipf-part=m=ra-di	participle	other	NA	NA	non-clausal	49	
b23	kvan3	Bagvalal	104			n=v	preterite	pst	NA	NA	main line	39	
b23	kvan3	Bagvalal	104			v	preterite	pst	NA	NA	quote	39	
b23	kvan3	Bagvalal	104			v	preterite	pst	NA	NA	main line	39	
b23	kvan3	Bagvalal	104			v-ra-di	preterite	pst	NA	NA	quote	39	
b8	kvan6	Bagvalal	104			n=v-caus=m=conv	converb	other	NA	NA	dependent	49	
b8	kvan6	Bagvalal	104			v-ipf.inf	infinitive	other	NA	NA	dependent	49	
b8	kvan6	Bagvalal	104			m=v-ipf-part=m	participle	other	NA	NA	non-clausal	49	
b8	kvan6	Bagvalal	104			m=v-ipf-conv m=v=m=conv cop	perfect_imperfect	other	NA	NA	main line	49	
b8	kvan6	Bagvalal	104			v=part.n=temp	sconverb	other	NA	NA	dependent	49	
b23	kvan3	Bagvalal	105			v-caus-msd-obl-gen	masdar	other	NA	NA	dependent	39	
b23	kvan3	Bagvalal	105			n=v	preterite	pst	NA	NA	main line	39	
b23	kvan3	Bagvalal	105			v-caus	preterite	pst	NA	NA	quote	39	
b23	kvan3	Bagvalal	105			v-caus	preterite	pst	NA	NA	quote	39	
b23	kvan3	Bagvalal	105			n=v	preterite	pst	NA	NA	main line	39	
b8	kvan6	Bagvalal	105			v=n=conv	converb	other	NA	NA	dependent	49	
b8	kvan6	Bagvalal	105			m=v=m=conv cop	perfect	pf	NA	NA	main line	49	
b8	kvan6	Bagvalal	105			m=v=part.n=temp	sconverb	other	NA	NA	dependent	49	
b23	kvan3	Bagvalal	106			n=v	preterite	pst	NA	NA	main line	39	
b23	kvan3	Bagvalal	106			n=v	preterite	pst	NA	NA	quote	39	
b23	kvan3	Bagvalal	106			v	preterite	pst	NA	NA	main line	39	
b23	kvan3	Bagvalal	106			m=v-ra-di	preterite	pst	NA	NA	quote	39	
b8	kvan6	Bagvalal	106			n=v=n=conv cop	perfect	pf	NA	NA	main line	49	
